D. DeRozan,REB,5.5,0.
N. Vucevic,REB,12.5,0.
C. White,REB,3.5,0.
A. Dosunmu,REB,3.5,0.
J. Green,REB,5.5,0.
D. DeRozan,AST,6.5,0.
N. Vucevic,AST,3.5,0.
C. White,AST,3.5,0.
A. Dosunmu,AST,6.5,0.
J. Green,AST,1.5,0.
D. DeRozan,3PM,0.5,0.
N. Vucevic,3PM,1.5,0.
C. White,3PM,3.5,0.
A. Dosunmu,3PM,1.5,0.
J. Green,3PM,0.5,0.
