TeamH,TeamA,Id,
76ers,Spurs,401360401,
Nets,Bucks,401360402,
Raptors,Jazz,401360403,
Bulls,Wizards,401360404,
Rockets,Mavericks,401360405,
Thunder,Timberwolves,401360406,
Nuggets,Kings,401360407,
Lakers,Hawks,401360408,
Trail Blazers,Cavaliers,401360409,
