TeamH,TeamA,Id,
Cavaliers,Wizards,401359982,
Magic,Nets,401359983,
Celtics,Raptors,401359984,
Knicks,Bucks,401359985,
Rockets,Pistons,401359986,
Bulls,Mavericks,401359987,
Grizzlies,Hornets,401359988,
Pelicans,Thunder,401359989,
Spurs,Kings,401359990,
Nuggets,Pacers,401359991,
Suns,Trail Blazers,401359992,
Warriors,Timberwolves,401359993,
Lakers,Heat,401359994,
