TeamH,TeamA,Id,
Knicks,Nuggets,401360166,
Nets,Bulls,401360167,
Bucks,Heat,401360168,
Mavericks,Grizzlies,401360169,
Warriors,Spurs,401360170,
Trail Blazers,Celtics,401360171,
Kings,Clippers,401360172,
