TeamH,TeamA,Id,
Raptors,Nets,401359963,
Knicks,Cavaliers,401359964,
Magic,Jazz,401359965,
Wizards,Bucks,401359966,
Kings,Pacers,401359967,
Thunder,Spurs,401359968,
Warriors,Rockets,401359969,
Clippers,Hornets,401359970,
