TeamH,TeamA,Id,
76ers,Magic,401360487,
Wizards,Nets,401360488,
Hawks,Timberwolves,401360489,
Celtics,Hornets,401360490,
Heat,Trail Blazers,401360491,
Bulls,Cavaliers,401360492,
Bucks,Grizzlies,401360493,
Mavericks,Raptors,401360494,
Spurs,Thunder,401360495,
Jazz,Rockets,401360496,
Nuggets,Clippers,401360497,
Kings,Pistons,401360498,
Lakers,Pacers,401360499,
