TeamH,TeamA,Id,
Nets,Spurs,401360421,
Clippers,Hawks,401360416,
Magic,Wizards,401360417,
Raptors,Pelicans,401360418,
Rockets,Timberwolves,401360419,
Thunder,Nuggets,401360420,
Mavericks,Bulls,401360422,
Warriors,Cavaliers,401360423,
Trail Blazers,Kings,401360424,
Lakers,Grizzlies,401360425,
