TeamH,TeamA,Id,
Pistons,Grizzlies,401360650,
Wizards,Nets,401360651,
Pelicans,Heat,401360652,
Rockets,Raptors,401360653,
Mavericks,Clippers,401360654,
Suns,Bucks,401360655,
Warriors,Knicks,401360656,
