TeamH,TeamA,Id,
Cavaliers,Mavericks,401360955,
Pacers,Nuggets,401360956,
Wizards,Magic,401360957,
Celtics,Heat,401360958,
Knicks,Hornets,401360959,
Raptors,Timberwolves,401360960,
Rockets,Kings,401360961,
Thunder,Hawks,401360962,
Spurs,Grizzlies,401360963,
Warriors,Suns,401360964,
Trail Blazers,Pelicans,401360965,
