TeamH,TeamA,Id,
Cavaliers,Hawks,401359851,
Pacers,Heat,401359852,
Raptors,Mavericks,401359853,
Bulls,Pistons,401359854,
Timberwolves,Pelicans,401359855,
Spurs,Bucks,401359856,
Trail Blazers,Suns,401359857,
Clippers,Grizzlies,401359858,
