TeamH,TeamA,Id,
Hornets,Wizards,401360037,
Pistons,Pacers,401360038,
Hawks,Celtics,401360039,
Nets,Cavaliers,401360040,
Heat,Pelicans,401360041,
Knicks,Magic,401360042,
Bucks,Lakers,401360043,
Timberwolves,Kings,401360044,
Thunder,Rockets,401360045,
Suns,Mavericks,401360046,
Trail Blazers,Bulls,401360047,
