TeamH,TeamA,Id,
76ers,Rockets,401360371,
Wizards,Hornets,401360372,
Nets,Grizzlies,401360373,
Bulls,Magic,401360374,
Bucks,Pistons,401360375,
Pelicans,Jazz,401360376,
Mavericks,Nuggets,401360377,
Warriors,Heat,401360378,
Trail Blazers,Hawks,401360379,
Clippers,Timberwolves,401360380,
