TeamH,TeamA,Id,
Hornets,Knicks,401359998,
Celtics,Bucks,401359999,
Cavaliers,Pistons,401360000,
Rockets,Trail Blazers,401360001,
Grizzlies,Suns,401360002,
Pelicans,Nets,401360003,
Thunder,Kings,401360004,
Spurs,Mavericks,401360005,
Nuggets,Hawks,401360006,
Warriors,Bulls,401360007,
Lakers,Timberwolves,401360008,
