TeamH,TeamA,Id,
Wizards,Pistons,401360745,
Celtics,Hawks,401360746,
Raptors,Nets,401360747,
Rockets,Clippers,401360748,
Timberwolves,Warriors,401360749,
Lakers,Mavericks,401360750,
