TeamH,TeamA,Id,
Cavaliers,Hornets,401360751,
Magic,Pacers,401360752,
76ers,Knicks,401360753,
Rockets,Jazz,401360754,
Bucks,Heat,401360755,
Pelicans,Kings,401360756,
Nuggets,Thunder,401360757,
Suns,Trail Blazers,401360758,
