TeamH,TeamA,Id,
Pistons,Hawks,401360787,
76ers,Bulls,401360788,
Heat,Rockets,401360789,
Timberwolves,Trail Blazers,401360790,
Mavericks,Jazz,401360791,
Spurs,Lakers,401360792,
Nuggets,Warriors,401401144,
Kings,Knicks,401360793,
