TeamH,TeamA,Id,
Lakers,Spurs,401360016,
Hawks,Bucks,401360017,
Hornets,Warriors,401360018,
Rockets,Suns,401360019,
Thunder,Nets,401360020,
Nuggets,Trail Blazers,401360021,
Clippers,Bulls,401360022,
