TeamH,TeamA,Id,
Pistons,Celtics,401360724,
Hawks,Raptors,401360725,
Cavaliers,Wizards,401360726,
Heat,Spurs,401360727,
Bulls,Grizzlies,401360728,
Bucks,Nets,401360729,
Nuggets,Kings,401360730,
