TeamH,TeamA,Id,
Cavaliers,Heat,401360228,
Pacers,Warriors,401360229,
Raptors,Kings,401360230,
Hawks,Rockets,401360231,
Celtics,Bucks,401360232,
Grizzlies,76ers,401360233,
Mavericks,Hornets,401360234,
Nuggets,Wizards,401360235,
Clippers,Suns,401360236,
