TeamH,TeamA,Id,
Pacers,Rockets,401360300,
Magic,Pelicans,401360301,
76ers,Hawks,401360302,
Heat,Pistons,401360303,
Knicks,Wizards,401360304,
Mavericks,Bucks,401360305,
Nuggets,Hornets,401360306,
Suns,Thunder,401360307,
Jazz,Timberwolves,401360308,
Warriors,Grizzlies,401360309,
Lakers,Spurs,401360311,
Trail Blazers,Nets,401360310,
