TeamH,TeamA,Id,
Pistons,Pacers,401360765,
76ers,Cavaliers,401360766,
Wizards,Hawks,401360767,
Bulls,Bucks,401360768,
Raptors,Magic,401401142,
Pelicans,Jazz,401360769,
Thunder,Timberwolves,401360770,
Nuggets,Rockets,401360771,
Suns,Knicks,401360772,
