TeamH,TeamA,Id,
Bulls,76ers,401360621,
Timberwolves,Pistons,401360622,
Nuggets,Nets,401360623,
Cavaliers,Pacers,401360624,
Magic,Celtics,401360625,
Mavericks,Hawks,401360626,
Rockets,Pelicans,401360627,
Clippers,Bucks,401360628,
