TeamH,TeamA,Id,
Celtics,Suns,401360348,
Pacers,Bulls,401360349,
Kings,Mavericks,401360350,
Rockets,Heat,401360351,
Cavaliers,Hawks,401360352,
Raptors,Clippers,401360353,
Grizzlies,Spurs,401360354,
Thunder,Knicks,401360355,
Jazz,Timberwolves,401360356,
Lakers,Trail Blazers,401360357,
