TeamH,TeamA,Id,
Nuggets,Rockets,401359957,
Heat,Jazz,401359958,
Bulls,76ers,401359959,
Mavericks,Celtics,401359960,
Suns,Hawks,401359961,
Trail Blazers,Lakers,401359962,
