TeamH,TeamA,Id,
Magic,Raptors,401360970,
Wizards,Mavericks,401360971,
Celtics,Pacers,401360972,
Rockets,Kings,401360973,
Grizzlies,Suns,401360974,
Bucks,Clippers,401360975,
Thunder,Pistons,401360976,
Spurs,Trail Blazers,401360977,
Nuggets,Timberwolves,401360978,
Lakers,Pelicans,401360979,
