TeamH,TeamA,Id,
Cavaliers,Trail Blazers,401359932,
Pacers,Knicks,401359933,
Magic,Celtics,401359934,
76ers,Bulls,401359935,
Wizards,Raptors,401359936,
Nets,Hawks,401359937,
Grizzlies,Nuggets,401359938,
Timberwolves,Clippers,401359939,
Spurs,Mavericks,401359940,
Warriors,Hornets,401359941,
Kings,Pelicans,401359942,
