TeamH,TeamA,Id,
Clippers,Magic,401360215,
Wizards,Jazz,401360216,
Cavaliers,Kings,401360217,
Heat,Bulls,401360218,
Grizzlies,Rockets,401360219,
76ers,Warriors,401360220,
Spurs,Nuggets,401360221,
