TeamH,TeamA,Id,
Pistons,Timberwolves,401360601,
Spurs,Heat,401401143,
Hawks,Suns,401360602,
Raptors,Bulls,401401141,
Warriors,Kings,401360604,
Clippers,Lakers,401360605,
