TeamH,TeamA,Id,
Magic,Timberwolves,401360814,
Hawks,Clippers,401360815,
Celtics,Pistons,401360816,
Heat,Cavaliers,401360817,
Rockets,Mavericks,401360818,
Grizzlies,Knicks,401360819,
Pelicans,Hornets,401360820,
Spurs,Jazz,401360821,
Suns,Raptors,401360822,
Lakers,Wizards,401360823,
