BOS,HOU,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,37,12-24,4-11,3-4,0,9,9,2,1,1,1,4,31,+4
A. HorfordA. HorfordC,30,4-12,1-6,8-9,2,8,10,1,3,3,1,3,17,+18
R. Williams IIIR. Williams IIIC,28,1-2,0-0,0-0,0,3,3,1,1,1,0,0,2,0
M. SmartM. SmartPG,36,3-8,1-5,1-1,0,6,6,5,3,0,1,4,8,+12
SchröderSchröder PG,33,7-14,1-4,3-4,1,4,5,5,1,0,4,4,18,+15
G. WilliamsG. WilliamsPF,31,6-8,5-7,1-2,1,2,3,2,0,0,0,2,18,+8
A. NesmithA. NesmithSF,12,0-4,0-4,0-0,1,1,2,1,1,0,1,3,0,-9
P. PritchardP. PritchardPG,16,2-6,2-5,0-0,1,2,3,3,0,0,1,1,6,0
J. RichardsonJ. RichardsonSG,19,3-8,1-5,0-0,0,2,2,2,0,1,2,1,7,+2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,35,4-8,0-2,4-4,2,6,8,4,2,0,1,3,12,+1
D. TheisD. TheisC,23,3-7,0-3,0-0,0,5,5,2,0,1,0,2,6,-11
C. WoodC. WoodC,36,5-14,2-4,8-10,1,8,9,1,1,0,0,1,20,-9
K. Porter Jr.K. Porter Jr.SG,37,5-12,3-7,2-4,0,3,3,3,0,0,8,6,15,-8
J. GreenJ. GreenSG,36,11-18,8-10,0-0,1,3,4,3,1,2,3,1,30,-12
D. House Jr.D. House Jr.SF,14,0-2,0-1,0-0,0,2,2,0,0,0,1,0,0,-3
D. NwabaD. NwabaSF,4,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0,+1
A. SengunA. SengunC,19,1-5,0-1,5-6,0,4,4,4,3,1,1,5,7,-3
D.J. AugustinD.J. AugustinPG,10,1-1,1-1,0-0,0,0,0,1,0,0,1,1,3,-2
E. GordonE. GordonSG,26,1-6,0-3,0-0,0,4,4,2,0,0,2,1,2,-6
J. ChristopherJ. ChristopherSG,1,1-1,0-0,0-0,0,0,0,0,0,0,1,0,2,+2
