OKC,PHX,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,32,4-9,3-6,0-2,4,1,5,0,0,1,1,1,11,-19
L. DortL. DortSF,33,4-16,2-9,0-0,0,4,4,0,1,0,1,3,10,-16
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,39,10-20,2-6,7-7,1,4,5,7,0,1,5,1,29,-12
A. WigginsA. WigginsSG,23,1-3,0-2,3-4,0,3,3,2,1,0,1,1,5,-9
J. GiddeyJ. GiddeySG,31,7-17,1-4,2-3,1,5,6,2,1,0,1,0,17,-10
D. BazleyD. BazleyPF,18,3-9,1-2,1-1,2,8,10,1,1,1,1,0,8,-12
K. WilliamsK. WilliamsSF,21,3-6,0-2,1-2,2,2,4,1,1,0,2,1,7,+10
M. MuscalaM. MuscalaC,13,3-6,2-5,2-2,1,5,6,1,0,1,0,3,10,+10
A. PokusevskiA. PokusevskiC,12,0-2,0-2,0-0,0,0,0,1,1,1,0,0,0,+4
T. MannT. MannPG,18,2-8,0-3,0-0,0,1,1,2,0,0,0,0,4,-6
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,31,3-7,1-5,0-0,0,5,5,1,2,2,2,4,7,-6
M. BridgesM. BridgesSF,28,2-6,1-4,0-0,2,3,5,0,0,0,1,3,5,+11
D. AytonD. AytonC,31,8-15,0-1,3-6,4,8,12,2,0,2,1,3,19,+17
C. PaulC. PaulPG,32,7-14,1-6,1-2,0,5,5,7,3,0,2,3,16,-2
D. BookerD. BookerSG,35,12-23,4-7,2-2,2,5,7,7,2,1,2,3,30,+19
C. JohnsonC. JohnsonSF,24,7-7,5-5,2-3,1,8,9,3,2,0,0,2,21,+13
J. McGeeJ. McGeeC,17,1-4,0-0,0-0,1,3,4,1,0,2,2,2,2,-5
E. PaytonE. PaytonPG,7,1-2,0-0,0-0,0,2,2,1,0,0,2,1,2,-1
C. PayneC. PaynePG,17,3-10,2-6,0-0,0,1,1,4,0,1,0,0,8,+12
L. ShametL. ShametSG,18,1-5,1-5,0-0,1,1,2,0,0,0,1,1,3,+2
