NO,HOU,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. TempleG. TempleSF,32,2-6,1-3,0-0,2,4,6,0,2,1,1,4,5,+1
B. IngramB. IngramSF,38,15-28,3-10,7-8,1,4,5,4,1,1,0,4,40,-3
H. JonesH. JonesSF,22,2-4,0-0,1-1,1,0,1,0,1,3,2,6,5,-3
J. ValanciunasJ. ValanciunasC,32,7-11,0-1,3-6,4,6,10,3,1,3,1,4,17,-12
D. GrahamD. GrahamPG,34,3-13,3-11,0-0,1,2,3,4,1,0,0,1,9,-9
HernangómezHernangómez C,16,4-7,0-0,2-4,9,5,14,1,2,0,0,3,10,+2
K. Lewis Jr.K. Lewis Jr.PG,11,3-5,0-1,2-2,1,1,2,2,0,0,0,0,8,+2
T. SatoranskyT. SatoranskySG,12,1-1,0-0,2-2,1,2,3,0,0,0,1,0,4,-9
N. Alexander-WalkerN. Alexander-WalkerSG,28,3-13,3-8,1-2,0,1,1,5,0,1,2,2,10,-8
T. Murphy IIIT. Murphy IIISG,15,0-6,0-4,0-0,3,3,6,0,1,0,0,2,0,-11
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,32,5-8,1-2,0-0,0,5,5,7,0,0,5,5,11,+4
D. TheisD. TheisC,17,4-6,2-4,2-2,1,2,3,1,0,0,1,2,12,0
C. WoodC. WoodC,32,7-13,5-6,4-8,3,5,8,2,0,2,2,3,23,+4
E. GordonE. GordonSG,33,7-14,3-7,6-6,0,0,0,5,0,0,2,1,23,+4
G. MathewsG. MathewsSG,31,4-6,4-6,1-1,0,7,7,0,0,0,0,1,13,+3
K. Martin Jr.K. Martin Jr.F,16,4-6,0-0,1-2,3,3,6,0,0,0,0,4,9,+6
D. House Jr.D. House Jr.SF,20,1-3,0-2,4-4,1,1,2,3,0,0,3,2,6,+13
A. SengunA. SengunC,17,3-7,0-2,4-4,3,1,4,1,1,1,1,5,10,+2
D.J. AugustinD.J. AugustinPG,16,3-8,2-5,1-2,0,3,3,4,0,0,0,0,9,+5
A. BrooksA. BrooksSG,22,1-7,0-5,0-0,0,2,2,1,2,0,0,0,2,+13
J. ChristopherJ. ChristopherSG,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-4
