PHX,LAC,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,25,3-7,0-2,0-0,0,2,2,1,1,1,0,4,6,-17
M. BridgesM. BridgesSF,33,6-10,1-3,3-3,2,1,3,0,2,0,0,4,16,-8
J. McGeeJ. McGeeC,25,5-13,0-2,3-4,6,7,13,1,0,0,2,3,13,-13
C. PaulC. PaulPG,33,4-14,0-2,1-2,0,2,2,8,3,0,2,3,9,-15
L. ShametL. ShametSG,26,3-11,0-3,0-0,0,2,2,1,1,0,0,1,6,-12
I. WainrightI. WainrightF,15,3-7,2-5,0-0,2,4,6,1,0,0,0,4,8,+1
C. JohnsonC. JohnsonSF,34,5-11,3-7,4-4,1,5,6,1,3,0,1,3,17,-6
C. HutchisonC. HutchisonSF,3,0-0,0-0,2-2,0,0,0,0,0,0,0,0,2,+3
E. PaytonE. PaytonPG,18,2-8,1-2,1-2,2,1,3,5,0,1,2,1,6,+1
C. PayneC. PaynePG,29,5-15,0-3,2-2,0,4,4,4,0,1,3,0,12,-14
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Morris Sr.M. Morris Sr.SF,33,10-16,2-4,2-3,1,10,11,1,0,0,1,0,24,+24
I. ZubacI. ZubacC,25,4-7,0-0,0-0,4,1,5,1,2,4,4,5,8,+9
R. JacksonR. JacksonPG,30,6-13,2-4,5-5,0,3,3,2,0,0,2,1,19,+24
T. MannT. MannSG,38,7-10,1-3,2-2,2,7,9,3,0,0,0,5,17,+17
L. KennardL. KennardSG,34,5-9,3-5,3-3,0,9,9,4,0,0,3,2,16,+21
J. WinslowJ. WinslowPF,13,1-2,0-0,1-2,0,0,0,1,0,1,1,0,3,-6
I. HartensteinI. HartensteinC,23,5-7,0-0,2-2,1,4,5,7,1,2,1,5,12,+7
E. BledsoeE. BledsoeSG,24,4-8,1-2,1-4,0,0,0,4,2,0,4,2,10,-4
B. Boston Jr.B. Boston Jr.SG,16,0-4,0-3,0-2,0,3,3,1,0,0,0,0,0,-9
K. JohnsonK. JohnsonSG,3,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2,-3
