SAC,NO,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,37,5-9,2-3,6-6,1,11,12,2,0,0,1,1,18,+5
M. HarklessM. HarklessSF,24,0-2,0-1,0-0,0,5,5,1,0,1,0,3,0,0
R. HolmesR. HolmesC,32,7-8,0-0,7-7,1,5,6,1,0,1,1,4,21,+10
D. FoxD. FoxPG,37,9-21,1-7,4-4,1,6,7,5,0,0,4,3,23,+2
T. HaliburtonT. HaliburtonPG,31,7-12,1-2,2-3,0,2,2,8,0,1,2,0,17,+2
A. LenA. LenC,16,2-5,0-0,0-0,0,4,4,0,0,2,3,3,4,-6
D. MitchellD. MitchellPG,29,3-9,2-7,0-0,0,2,2,1,2,0,1,1,8,0
B. HieldB. HieldSG,30,6-11,3-7,5-5,0,6,6,1,2,0,2,4,20,+4
T. DavisT. DavisSG,4,1-3,0-0,0-0,0,1,1,0,0,0,0,1,2,+3
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,36,9-22,2-6,2-4,1,5,6,6,0,0,2,2,22,+6
H. JonesH. JonesSF,25,5-8,0-0,2-2,0,1,1,0,2,0,1,6,12,-4
J. ValanciunasJ. ValanciunasC,32,10-14,1-2,3-6,5,8,13,1,2,2,5,6,24,-2
D. GrahamD. GrahamPG,33,4-16,4-11,4-5,0,3,3,2,2,0,0,1,16,+5
N. Alexander-WalkerN. Alexander-WalkerSG,28,5-16,1-7,0-0,0,4,4,2,1,2,0,1,11,-12
N. MarshallN. MarshallSF,13,1-2,0-0,2-2,2,2,4,2,1,0,0,1,4,+6
HernangómezHernangómez C,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
J. HayesJ. HayesC,14,3-8,0-2,3-4,3,3,6,0,0,1,0,1,9,-8
K. Lewis Jr.K. Lewis Jr.PG,15,1-3,0-1,0-0,0,6,6,1,0,0,0,1,2,-9
J. HartJ. HartSG,22,3-6,0-2,0-2,2,3,5,3,1,1,1,0,6,0
T. Murphy IIIT. Murphy IIISG,22,1-3,1-3,0-0,0,1,1,1,0,0,1,3,3,-2
