ORL,MIA,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. SchofieldA. SchofieldSF,26,3-7,0-4,0-0,0,6,6,1,0,1,0,3,6,-8
F. WagnerF. WagnerSF,32,4-11,1-1,4-5,1,1,2,1,2,0,3,1,13,-7
W. Carter Jr.W. Carter Jr.C,25,3-7,1-3,1-2,3,11,14,2,0,0,6,5,8,-15
H. GravettH. GravettPG,33,4-10,3-6,1-2,0,5,5,1,2,1,2,2,12,-7
G. HarrisG. HarrisSG,35,7-11,2-5,4-4,1,2,3,1,0,0,2,2,20,-5
A. FordA. FordF,20,0-3,0-3,0-0,0,4,4,1,0,0,0,2,0,-1
F. GillespieF. GillespieSF,13,2-3,0-0,0-0,2,2,4,0,0,1,1,3,4,+4
R. LopezR. LopezC,10,1-4,0-1,0-0,1,1,2,1,0,0,1,0,2,+1
T. FrazierT. FrazierPG,16,1-2,1-2,1-2,0,2,2,4,0,0,3,1,4,-4
R.J. HamptonR.J. HamptonPG,32,6-14,2-7,0-2,0,1,1,5,2,1,0,0,14,-8
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. ButlerJ. ButlerSF,35,5-14,0-1,7-9,6,5,11,5,3,0,2,1,17,+16
O. YurtsevenO. YurtsevenC,33,8-15,0-0,0-2,6,9,15,1,0,0,3,4,16,+1
G. VincentG. VincentPG,34,5-14,3-8,0-0,0,5,5,8,0,0,4,1,13,+6
D. RobinsonD. RobinsonSG,28,2-9,2-8,0-0,2,1,3,3,0,0,0,1,6,+2
M. StrusM. StrusSG,35,4-11,3-9,2-2,0,2,2,2,0,0,1,1,13,-1
U. HaslemU. HaslemPF,11,4-8,0-0,0-0,2,3,5,1,1,0,0,5,8,+7
C. MartinC. MartinSF,29,7-11,2-5,1-3,3,2,5,0,1,1,1,2,17,+12
T. HerroT. HerroPG,19,1-5,0-1,0-0,0,2,2,8,1,0,2,2,2,+12
M. GarrettM. GarrettSG,15,0-2,0-2,1-2,1,2,3,0,1,0,0,2,1,-5
