DET,GS,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. BeyS. BeySF,30,3-13,2-9,2-2,0,1,1,1,0,0,0,3,10,-13
I. StewartI. StewartC,28,7-10,0-0,0-0,5,6,11,0,0,1,1,2,14,-17
C. CunninghamC. CunninghamPG,28,3-10,2-4,0-0,1,0,1,4,1,0,5,2,8,-20
K. HayesK. HayesPG,9,0-3,0-1,0-0,0,0,0,0,0,0,0,2,0,-11
H. DialloH. DialloSG,35,5-17,1-5,5-7,2,11,13,0,2,0,2,4,16,-17
T. LylesT. LylesPF,25,2-9,0-3,9-12,0,5,5,2,0,1,2,3,13,+5
C. JosephC. JosephPG,24,1-4,0-2,0-1,1,0,1,6,0,0,2,1,2,-13
S. LeeS. LeePG,22,1-3,0-0,0-0,1,8,9,4,0,2,3,0,2,+4
J. JacksonJ. JacksonSG,17,1-6,0-3,0-0,0,4,4,0,0,1,0,6,2,-1
R. McGruderR. McGruderG,22,7-10,4-7,1-2,1,4,5,1,1,0,1,0,19,+3
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. KumingaJ. KumingaPF,25,4-10,2-4,2-2,1,9,10,1,1,0,3,5,12,+8
A. WigginsA. WigginsSF,28,8-13,3-7,0-2,2,1,3,1,3,1,1,3,19,+20
K. LooneyK. LooneyC,23,0-2,0-0,0-0,2,8,10,3,1,1,0,0,0,+18
S. CurryS. CurryPG,29,6-11,4-8,2-2,0,3,3,8,3,0,1,1,18,+21
K. ThompsonK. ThompsonSG,22,6-13,3-8,6-6,0,3,3,4,2,0,1,1,21,+16
N. BjelicaN. BjelicaPF,18,3-6,1-2,1-2,4,3,7,0,1,0,1,5,8,-12
O. Porter Jr.O. Porter Jr.SF,22,1-4,1-3,1-2,0,3,3,3,0,0,0,1,4,+7
J. Toscano-AndersonJ. Toscano-AndersonSF,15,1-4,0-2,2-4,0,6,6,2,1,1,1,3,4,-2
D. LeeD. LeeSG,12,1-3,0-1,0-0,1,2,3,0,0,0,1,0,2,+3
G. Payton IIG. Payton IISG,14,2-7,0-2,1-2,2,2,4,1,0,0,2,2,5,+6
J. PooleJ. PooleSG,21,2-6,0-2,1-1,1,0,1,3,0,0,2,3,5,+4
M. MoodyM. MoodySG,8,0-3,0-2,4-4,0,1,1,0,0,0,0,1,4,-4
C. ChiozzaC. ChiozzaG,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-5
