CLE,WSH,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,36,5-14,4-12,1-1,1,5,6,2,0,0,0,0,15,+10
I. OkoroI. OkoroSF,29,1-4,1-2,5-6,1,3,4,2,0,0,1,2,8,+12
J. AllenJ. AllenC,37,13-17,0-0,2-4,4,9,13,2,1,2,3,3,28,+19
E. MobleyE. MobleyC,36,3-12,0-1,0-0,3,4,7,4,0,3,1,3,6,+21
D. GarlandD. GarlandPG,34,11-17,5-6,5-5,1,7,8,10,1,0,7,6,32,+29
K. LoveK. LovePF,18,4-9,1-4,4-4,4,5,9,2,0,0,0,0,13,+2
L. StevensL. StevensF,13,1-3,0-0,2-4,1,1,2,1,0,0,1,2,4,+6
E. DavisE. DavisC,2,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,-5
R. RubioR. RubioPG,29,3-11,1-3,0-1,0,4,4,6,0,0,0,1,7,-4
D. ValentineD. ValentineSG,2,0-1,0-1,0-0,0,0,0,0,0,0,1,0,0,-5
D. WindlerD. WindlerSG,2,1-1,1-1,0-0,0,0,0,0,0,0,0,1,3,-5
K. PangosK. PangosG,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-5
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,23,4-10,2-6,2-2,0,4,4,3,0,0,1,0,12,-32
D. GaffordD. GaffordC,23,2-3,0-0,0-0,0,6,6,1,1,1,1,4,4,-13
S. DinwiddieS. DinwiddiePG,26,2-6,1-4,0-0,0,1,1,4,0,0,1,3,5,-18
B. BealB. BealSG,27,6-17,0-3,2-4,1,2,3,1,0,1,1,1,14,-26
K. Caldwell-PopeK. Caldwell-PopeSG,20,2-8,0-3,0-0,0,3,3,2,1,0,1,2,4,-31
A. GillA. GillPF,5,0-0,0-0,2-2,0,1,1,0,0,0,0,0,2,+3
D. BertansD. BertansSF,21,3-6,2-4,0-1,0,0,0,1,2,0,1,5,8,+1
C. KispertC. KispertSF,7,1-3,0-1,3-3,0,0,0,0,0,0,0,0,5,+6
D. AvdijaD. AvdijaSF,23,6-10,3-6,1-1,0,3,3,0,0,1,0,2,16,+13
M. HarrellM. HarrellC,22,2-4,0-1,3-4,1,7,8,1,0,1,2,3,7,+8
R. NetoR. NetoPG,22,6-9,1-2,0-0,1,1,2,4,1,0,0,1,13,+3
A. HolidayA. HolidayPG,21,4-6,1-1,2-2,0,2,2,4,0,0,0,1,11,+11
