PHX,SAC,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,28,2-9,1-4,0-0,1,2,3,3,2,1,0,3,5,+19
M. BridgesM. BridgesSF,35,6-9,1-2,3-3,1,1,2,1,2,2,0,2,16,+14
J. McGeeJ. McGeeC,26,3-6,0-0,0-0,1,6,7,4,1,2,1,3,6,+11
C. PaulC. PaulPG,26,6-12,2-3,2-2,0,3,3,5,3,0,2,1,16,+7
D. BookerD. BookerSG,32,8-17,2-5,0-2,1,8,9,6,2,0,5,4,18,+22
F. KaminskyF. KaminskyPF,22,4-9,0-2,2-2,1,4,5,0,1,1,1,5,10,-8
A. NaderA. NaderSF,12,1-4,1-3,0-0,0,2,2,2,1,2,0,0,3,-14
C. JohnsonC. JohnsonSF,21,1-3,0-1,0-0,0,2,2,4,1,1,1,2,2,-13
C. PayneC. PaynePG,22,9-14,4-6,2-2,0,4,4,3,1,0,4,1,24,-2
L. ShametL. ShametSG,16,4-10,1-4,0-0,0,1,1,0,0,0,0,0,9,-11
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,36,7-9,1-2,11-11,2,4,6,2,1,0,6,3,26,-12
M. HarklessM. HarklessSF,12,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,-9
R. HolmesR. HolmesC,25,3-8,0-0,1-2,2,6,8,1,0,1,3,2,7,-25
D. FoxD. FoxPG,35,8-19,1-1,7-11,0,4,4,5,3,3,5,3,24,-5
B. HieldB. HieldSG,30,5-16,3-11,1-2,1,5,6,2,0,1,2,1,14,-22
C. MetuC. MetuPF,19,1-5,0-2,0-0,1,5,6,3,2,0,2,1,2,+15
A. LenA. LenC,11,1-2,0-0,0-0,0,1,1,1,0,0,2,0,2,+3
D. JonesD. JonesC,12,2-2,0-0,0-0,1,4,5,1,0,1,1,2,4,+17
D. MitchellD. MitchellPG,31,5-11,2-2,0-0,1,5,6,2,0,0,2,4,12,+11
T. DavisT. DavisSG,26,5-10,3-6,0-0,0,3,3,1,0,0,0,2,13,+1
J. RamseyJ. RamseySG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+1
