LAC,TOR,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Morris Sr.M. Morris Sr.SF,38,7-16,2-6,4-4,1,5,6,3,1,1,2,4,20,-7
S. IbakaS. IbakaC,18,2-6,1-1,2-2,1,6,7,2,0,2,2,2,7,-1
R. JacksonR. JacksonPG,31,6-14,5-8,0-0,0,3,3,4,2,0,4,2,17,-12
T. MannT. MannSG,37,7-10,2-4,2-2,1,10,11,1,0,0,2,1,18,-6
L. KennardL. KennardSG,40,3-7,2-5,5-5,0,1,1,6,0,1,0,3,13,-18
J. WinslowJ. WinslowPF,18,4-7,0-1,0-2,0,5,5,2,2,2,0,4,8,+3
E. BledsoeE. BledsoeSG,17,2-5,0-1,2-2,0,1,1,6,0,0,2,2,6,+4
A. CoffeyA. CoffeySG,28,5-9,3-7,2-2,0,1,1,1,1,1,0,2,15,-5
K. JohnsonK. JohnsonSG,14,2-4,0-1,0-0,0,2,2,2,0,0,0,4,4,+2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,40,10-20,1-2,4-9,4,15,19,7,2,2,3,2,25,+22
O. AnunobyO. AnunobySF,36,8-16,3-7,7-8,3,3,6,0,4,0,1,3,26,+10
K. BirchK. BirchC,19,3-4,0-0,0-0,1,4,5,1,0,0,0,1,6,+8
F. VanVleetF. VanVleetSG,39,10-27,4-13,7-8,2,2,4,9,2,1,1,3,31,+11
G. Trent Jr.G. Trent Jr.SG,31,4-12,2-6,0-0,0,2,2,0,0,0,0,1,10,+3
C. BoucherC. BoucherPF,23,1-3,0-1,4-4,3,6,9,0,0,0,0,3,6,+5
P. AchiuwaP. AchiuwaPF,9,1-3,0-1,2-2,2,1,3,0,0,0,0,0,4,-12
Y. WatanabeY. WatanabeSF,13,0-4,0-1,0-0,0,1,1,0,0,0,0,2,0,-8
J. ChampagnieJ. ChampagnieSF,10,1-1,0-0,0-0,2,1,3,1,0,0,1,1,2,+7
M. FlynnM. FlynnPG,5,1-2,0-1,0-0,0,0,0,1,0,1,0,1,2,-9
D. BantonD. BantonPG,3,0-1,0-0,0-0,0,0,0,0,0,0,1,1,0,+4
S. MykhailiukS. MykhailiukSG,12,1-3,1-3,1-2,1,1,2,0,0,0,0,0,4,-1
