PHX,LAL,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,35,5-10,1-6,2-3,1,5,6,0,0,0,0,4,13,+1
M. BridgesM. BridgesSF,35,8-11,2-4,3-4,1,4,5,3,3,1,1,3,21,+13
D. AytonD. AytonC,33,4-10,0-0,0-0,4,11,15,2,2,1,0,2,8,+5
C. PaulC. PaulPG,29,6-12,1-4,10-10,0,5,5,14,2,0,5,3,23,+6
D. BookerD. BookerSG,34,9-19,2-6,2-2,1,4,5,4,0,0,4,3,22,+8
A. NaderA. NaderSF,9,1-2,1-1,1-2,0,1,1,1,0,0,0,0,4,-5
C. JohnsonC. JohnsonSF,19,3-8,2-5,0-0,0,2,2,3,1,0,0,2,8,+7
J. McGeeJ. McGeeC,13,4-5,0-0,1-4,0,4,4,0,0,0,0,2,9,+9
C. PayneC. PaynePG,19,1-5,0-3,2-3,0,3,3,4,0,0,1,1,4,+4
L. ShametL. ShametSG,15,1-4,1-3,0-0,0,1,1,0,0,0,0,2,3,+2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,38,6-18,0-1,10-11,5,9,14,3,1,2,2,3,22,-6
L. JamesL. JamesSF,37,8-18,5-9,4-4,0,2,2,5,2,0,5,4,25,-6
K. BazemoreK. BazemoreSF,23,1-5,1-3,1-2,0,2,2,1,0,0,0,3,4,-17
D. JordanD. JordanC,10,1-1,0-0,0-0,1,3,4,1,0,0,0,1,2,+4
R. WestbrookR. WestbrookPG,35,6-15,0-3,3-8,2,9,11,9,2,1,4,5,15,+4
C. AnthonyC. AnthonyPF,25,5-11,4-6,2-2,3,2,5,1,0,0,1,3,16,+8
D. HowardD. HowardC,9,0-1,0-0,0-0,0,3,3,1,2,0,0,2,0,-11
R. RondoR. RondoPG,14,2-5,2-3,0-0,1,3,4,3,0,0,3,2,6,+1
A. BradleyA. BradleyPG,21,0-3,0-2,0-0,0,0,0,0,0,0,0,2,0,-25
M. MonkM. MonkSG,17,2-5,1-4,2-2,0,1,1,1,0,0,1,0,7,-19
A. ReavesA. ReavesSG,12,3-4,2-3,0-0,0,0,0,0,0,0,0,1,8,+17
