LAL,POR,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,7,1-5,0-0,0-0,3,0,3,0,0,0,0,1,2,-11
K. BazemoreK. BazemoreSF,19,1-3,0-1,2-2,1,2,3,1,0,0,1,3,4,-14
D. JordanD. JordanC,20,3-5,0-0,0-0,1,8,9,0,1,1,1,1,6,-24
R. WestbrookR. WestbrookPG,29,1-13,1-3,5-8,2,7,9,6,2,0,6,3,8,-20
A. BradleyA. BradleyPG,23,2-5,0-1,0-0,0,3,3,3,0,0,0,0,4,-29
C. AnthonyC. AnthonyPF,27,4-14,0-4,4-4,0,2,2,1,0,2,0,2,12,-20
S. DoumbouyaS. DoumbouyaSF,8,4-4,1-1,1-2,1,3,4,0,2,1,1,1,10,+17
D. HowardD. HowardC,15,3-6,0-0,5-6,1,6,7,0,1,0,3,2,11,-5
J. HuffJ. HuffC,8,0-1,0-1,0-0,1,1,2,1,0,0,0,0,0,+17
R. RondoR. RondoPG,13,1-6,0-2,0-0,0,3,3,2,1,0,1,1,2,-19
W. EllingtonW. EllingtonSG,25,3-8,2-7,0-0,0,4,4,0,0,0,1,2,8,-6
M. MonkM. MonkSG,22,5-11,3-7,0-0,0,4,4,3,1,1,4,0,13,+22
A. ReavesA. ReavesSG,25,3-9,2-5,2-2,1,5,6,3,0,0,1,1,10,+17
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,32,4-8,4-7,0-0,1,3,4,2,2,1,0,2,12,+30
N. PowellN. PowellSF,27,4-11,1-4,4-6,0,2,2,2,1,2,2,2,13,+26
J. NurkicJ. NurkicC,22,6-6,0-0,3-5,2,15,17,1,3,1,2,1,15,+22
D. LillardD. LillardPG,31,9-19,6-14,1-2,0,3,3,6,2,0,3,3,25,+29
C. McCollumC. McCollumSG,24,3-15,1-10,0-0,1,4,5,5,0,0,0,3,7,+27
L. Nance Jr.L. Nance Jr.PF,17,1-4,0-1,2-3,2,2,4,1,0,1,0,0,4,+2
BrownBrown PF,5,0-3,0-1,2-2,0,1,1,0,0,0,0,1,2,-13
T. SnellT. SnellSF,8,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-17
N. LittleN. LittleSF,15,3-7,2-6,0-0,2,3,5,0,1,2,0,1,8,+2
C. ZellerC. ZellerC,11,1-1,0-0,4-4,1,2,3,0,1,0,1,3,6,+6
D. Smith Jr.D. Smith Jr.PG,12,0-2,0-1,0-0,0,3,3,0,4,0,1,3,0,-16
B. McLemoreB. McLemoreSG,5,1-3,1-3,0-0,0,0,0,0,0,0,1,1,3,-13
A. SimonsA. SimonsSG,23,4-14,0-6,2-2,3,2,5,4,0,0,1,1,10,+3
C. EllebyC. EllebySG,5,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0,-13
