DAL,ORL,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,39,3-9,3-6,1-2,2,3,5,2,0,1,2,4,10,+6
M. KleberM. KleberPF,27,2-8,2-7,0-0,0,5,5,0,0,1,2,2,6,-10
D. PowellD. PowellC,22,2-2,0-0,4-4,1,2,3,1,1,0,3,4,8,-1
J. BrunsonJ. BrunsonPG,35,6-11,2-3,1-1,2,2,4,2,0,0,1,0,15,-5
L. DoncicL. DoncicPG,38,13-22,4-9,4-6,0,12,12,11,1,0,6,3,34,+11
R. BullockR. BullockSF,31,3-10,3-8,1-1,1,5,6,1,3,0,2,2,10,-1
M. ChrissM. ChrissSF,19,6-12,0-2,2-2,1,3,4,1,4,2,0,2,14,+5
T. BurkeT. BurkePG,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-4
F. NtilikinaF. NtilikinaPG,3,0-1,0-1,0-0,0,0,0,1,0,0,1,1,0,-8
J. GreenJ. GreenSG,22,4-6,2-2,1-2,0,1,1,3,0,0,1,1,11,-3
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,31,9-15,0-2,0-0,0,2,2,3,1,0,3,3,18,-2
W. Carter Jr.W. Carter Jr.C,33,5-10,2-3,2-4,3,11,14,1,1,0,1,2,14,-1
M. BambaM. BambaC,24,4-6,2-4,0-0,1,6,7,0,0,0,1,0,10,+5
C. AnthonyC. AnthonyPG,31,6-16,0-6,4-5,1,3,4,6,0,0,2,2,16,-3
J. SuggsJ. SuggsSG,33,2-10,1-5,0-0,0,1,1,5,2,1,3,5,5,+6
C. OkekeC. OkekePF,24,7-10,3-6,2-2,3,2,5,4,3,0,1,1,19,+4
M. WagnerM. WagnerC,15,5-7,0-2,4-4,1,3,4,2,0,0,1,2,14,+3
T. RossT. RossSG,21,1-5,1-3,1-1,0,2,2,4,0,0,4,0,4,+2
G. HarrisG. HarrisSG,27,4-5,2-3,0-0,0,1,1,1,1,0,0,1,10,-4
