HOU,DAL,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,27,3-9,0-2,0-0,2,1,3,1,0,1,3,5,6,-24
D. TheisD. TheisC,29,5-11,3-4,2-2,4,6,10,1,0,1,1,2,15,-12
C. WoodC. WoodC,37,6-16,2-6,2-4,3,14,17,3,0,0,3,4,16,-11
K. Porter Jr.K. Porter Jr.SG,31,4-10,2-6,3-4,1,4,5,8,2,0,6,5,13,-18
J. GreenJ. GreenSG,36,4-16,2-9,0-0,0,5,5,1,0,0,2,2,10,-17
K. Martin Jr.K. Martin Jr.F,5,0-0,0-0,1-2,0,2,2,0,0,0,0,0,1,+3
D. House Jr.D. House Jr.SF,9,3-4,2-3,0-0,1,3,4,1,1,0,0,0,8,+2
D. NwabaD. NwabaSF,13,2-2,0-0,3-4,0,1,1,3,0,0,0,1,7,+4
A. SengunA. SengunC,14,1-4,1-2,2-4,0,1,1,2,2,0,1,1,5,+4
D.J. AugustinD.J. AugustinPG,11,1-3,1-2,0-0,0,0,0,2,0,0,1,0,3,+6
E. GordonE. GordonSG,27,7-11,3-5,5-6,0,1,1,2,2,1,0,1,22,+13
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,32,2-7,0-5,2-2,4,2,6,1,0,3,1,2,6,+9
T. Hardaway Jr.T. Hardaway Jr.SF,30,6-12,2-7,2-4,1,1,2,0,2,0,0,1,16,+12
D. PowellD. PowellC,25,3-5,0-1,1-2,0,4,4,1,2,1,1,5,7,+2
K. PorzingisK. PorzingisC,20,2-10,1-4,4-6,1,2,3,1,0,0,1,0,9,-4
L. DoncicL. DoncicPG,34,10-25,1-6,5-5,2,12,14,7,2,1,4,3,26,+15
M. KleberM. KleberPF,16,3-5,3-4,0-0,2,5,7,0,0,0,1,3,9,+3
R. BullockR. BullockSF,17,6-11,4-9,0-0,1,3,4,1,0,0,0,1,16,-4
S. BrownS. BrownSF,9,0-2,0-2,0-0,0,1,1,0,0,0,1,0,0,-1
B. MarjanovicB. MarjanovicC,9,5-5,0-0,1-2,2,2,4,1,0,0,0,1,11,+1
W. Cauley-SteinW. Cauley-SteinC,5,0-0,0-0,0-0,0,1,1,0,2,0,1,0,0,+9
M. BrownM. BrownC,3,1-1,0-0,1-2,0,0,0,0,0,2,0,0,3,-1
T. BurkeT. BurkePG,4,0-1,0-1,0-0,0,0,0,1,0,0,1,0,0,+6
J. BrunsonJ. BrunsonPG,28,4-8,1-4,2-2,1,3,4,11,1,0,2,3,11,+7
F. NtilikinaF. NtilikinaPG,3,1-1,0-0,0-0,0,0,0,1,0,0,1,2,2,-4
J. GreenJ. GreenSG,4,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
