PHX,GS,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,31,3-8,1-5,4-5,0,5,5,3,3,0,1,1,11,+2
M. BridgesM. BridgesSF,30,2-4,1-1,2-2,1,1,2,1,0,0,0,1,7,-16
D. AytonD. AytonC,32,7-16,0-0,9-11,2,4,6,2,0,2,2,2,23,-16
C. PaulC. PaulPG,32,4-8,0-2,4-6,0,3,3,8,1,0,4,0,12,-14
L. ShametL. ShametSG,27,3-8,3-3,0-0,0,4,4,2,0,0,1,1,9,+2
J. SmithJ. SmithPF,3,3-3,0-0,1-2,0,1,1,0,0,0,0,0,7,+2
I. WainrightI. WainrightF,9,0-2,0-1,0-2,0,0,0,0,1,0,0,3,0,+1
C. JohnsonC. JohnsonSF,33,3-8,2-5,4-5,0,4,4,2,1,0,2,2,12,-14
J. McGeeJ. McGeeC,9,2-5,0-0,2-2,4,3,7,0,1,0,1,1,6,-15
E. PaytonE. PaytonPG,7,1-2,0-0,0-0,0,0,0,3,2,0,0,0,2,-12
C. PayneC. PaynePG,26,3-17,1-5,0-0,2,4,6,2,0,1,3,4,7,-30
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,30,4-6,1-1,0-0,0,9,9,9,6,3,2,2,9,+25
A. WigginsA. WigginsSF,30,8-16,3-7,0-0,1,4,5,2,0,0,2,4,19,+24
K. LooneyK. LooneyC,15,1-4,0-0,0-0,1,5,6,2,0,1,0,4,2,+7
S. CurryS. CurryPG,33,8-20,6-11,1-2,2,3,5,5,0,0,3,2,23,+10
J. PooleJ. PooleSG,32,5-12,2-5,2-2,0,1,1,5,1,0,5,6,14,+24
N. BjelicaN. BjelicaPF,15,3-8,2-3,0-1,2,4,6,2,1,2,1,4,8,-1
O. Porter Jr.O. Porter Jr.SF,24,1-5,1-4,0-0,0,6,6,0,0,0,0,4,3,-3
J. Toscano-AndersonJ. Toscano-AndersonSF,26,7-8,1-2,2-3,1,4,5,5,1,1,1,2,17,+16
D. LeeD. LeeSG,8,1-4,0-1,2-2,1,2,3,0,0,0,0,0,4,+1
G. Payton IIG. Payton IISG,26,7-9,3-5,2-2,3,2,5,0,1,1,3,1,19,+7
