MIL,CLE,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,29,7-13,1-3,11-12,1,8,9,3,1,0,7,3,26,-11
K. MiddletonK. MiddletonSF,35,8-15,3-7,2-2,1,3,4,4,1,0,3,4,21,-7
B. PortisB. PortisC,32,10-15,1-4,1-2,3,4,7,1,0,1,2,3,22,-9
J. HolidayJ. HolidayPG,32,2-9,0-2,0-0,2,4,6,7,0,1,2,3,4,-6
P. ConnaughtonP. ConnaughtonSG,32,4-7,3-6,0-0,0,5,5,1,0,0,0,2,11,-9
S. OjeleyeS. OjeleyePF,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,-2
S. MamukelashviliS. MamukelashviliPF,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
T. AntetokounmpoT. AntetokounmpoSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-2
J. NworaJ. NworaSF,15,1-5,0-3,2-2,0,2,2,1,1,0,1,1,4,-11
G. HillG. HillPG,23,0-3,0-2,0-0,1,2,3,2,2,1,0,1,0,-6
R. HoodR. HoodSG,4,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-4
D. DiVincenzoD. DiVincenzoSG,28,4-11,1-5,0-0,2,3,5,3,2,0,4,1,9,-10
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,14,4-5,2-3,0-0,0,1,1,3,0,0,0,3,10,+2
I. OkoroI. OkoroSF,29,1-3,1-3,0-0,0,2,2,3,1,1,0,3,3,+3
J. AllenJ. AllenC,33,4-9,0-0,2-2,4,6,10,1,1,0,0,4,10,+8
E. MobleyE. MobleyC,34,5-12,1-3,5-7,3,4,7,1,0,2,0,3,16,+11
D. GarlandD. GarlandPG,26,7-12,3-5,2-3,0,2,2,8,1,0,1,0,19,+13
K. LoveK. LovePF,27,9-16,5-9,2-2,2,7,9,2,2,0,5,2,25,+9
L. StevensL. StevensF,19,1-5,0-0,2-2,2,3,5,0,3,0,1,1,4,+13
C. OsmanC. OsmanSF,34,8-17,6-14,1-1,1,2,3,4,2,0,2,2,23,+10
E. DavisE. DavisC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
R. RondoR. RondoPG,20,2-8,1-5,0-0,0,2,2,5,1,0,3,1,5,+3
D. WindlerD. WindlerSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
K. PangosK. PangosG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
B. GoodwinB. GoodwinG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
