GS,CLE,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,30,2-3,0-1,0-0,1,1,2,14,1,1,2,1,4,0
A. WigginsA. WigginsSF,24,5-11,0-5,2-2,0,0,0,2,0,1,3,1,12,-14
K. LooneyK. LooneyC,19,1-3,0-0,0-0,1,3,4,2,1,0,0,3,2,-15
S. CurryS. CurryPG,35,15-27,9-16,1-1,0,4,4,6,2,0,3,4,40,+10
J. PooleJ. PooleSG,24,3-10,1-5,1-1,0,2,2,2,1,0,0,3,8,-8
N. BjelicaN. BjelicaPF,23,6-11,2-6,0-0,0,3,3,3,3,0,0,2,14,+20
J. KumingaJ. KumingaPF,7,0-4,0-3,0-0,0,0,0,0,0,0,0,0,0,+9
O. Porter Jr.O. Porter Jr.SF,20,0-2,0-2,0-0,0,2,2,1,1,0,0,0,0,+24
J. Toscano-AndersonJ. Toscano-AndersonSF,16,3-3,1-1,0-0,1,4,5,3,1,0,3,3,7,+21
D. LeeD. LeeSG,23,5-8,1-3,0-0,0,6,6,2,1,0,0,0,11,+30
G. Payton IIG. Payton IISG,15,1-1,1-1,3-4,2,4,6,0,1,0,0,0,6,-4
M. MoodyM. MoodySG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+3
C. ChiozzaC. ChiozzaG,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-1
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,40,7-13,3-6,0-0,5,4,9,5,0,0,1,0,17,-6
I. OkoroI. OkoroSF,43,4-10,0-4,2-4,4,3,7,3,2,0,0,2,10,-13
E. DavisE. DavisC,28,3-3,0-0,1-2,2,12,14,1,0,2,0,3,7,-4
R. RubioR. RubioPG,38,4-15,1-5,1-2,0,0,0,5,2,0,5,1,10,-11
D. GarlandD. GarlandPG,38,10-22,4-11,1-1,1,0,1,5,2,0,7,2,25,-2
K. LoveK. LovePF,22,5-12,4-10,3-3,1,6,7,2,0,0,1,1,17,-11
T. FallT. FallC,1,0-0,0-0,0-2,0,0,0,0,0,1,0,0,0,0
D. ValentineD. ValentineSG,9,1-4,0-2,0-0,0,2,2,0,0,0,0,0,2,-13
D. WindlerD. WindlerSG,18,0-1,0-1,0-0,0,1,1,1,0,0,3,2,0,-11
NembhardNembhard SG,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-2
K. PangosK. PangosG,1,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1,-2
