SAC,MIN,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MetuC. MetuPF,25,2-8,0-4,0-0,1,7,8,2,0,1,3,3,4,-5
H. BarnesH. BarnesSF,34,3-10,1-2,6-6,2,3,5,2,1,1,2,1,13,-16
R. HolmesR. HolmesC,30,6-10,0-1,0-1,4,3,7,0,0,1,2,4,12,-10
D. FoxD. FoxPG,37,10-20,2-5,6-8,0,1,1,5,0,0,3,3,28,-16
T. HaliburtonT. HaliburtonPG,34,3-10,1-5,0-0,2,3,5,3,2,0,4,3,7,-13
M. Bagley IIIM. Bagley IIIPF,11,1-5,0-2,0-0,3,2,5,1,0,0,1,1,2,-3
T. ThompsonT. ThompsonC,17,2-6,0-0,4-6,4,5,9,0,1,0,0,3,8,+1
D. MitchellD. MitchellPG,22,2-7,1-5,2-2,3,1,4,4,3,0,1,3,7,+10
B. HieldB. HieldSG,29,5-17,5-14,1-2,1,2,3,2,0,0,0,1,16,+2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,25,1-1,0-0,2-2,3,4,7,0,2,1,1,4,4,+11
A. EdwardsA. EdwardsSF,40,11-24,4-10,0-0,1,4,5,1,0,1,1,4,26,+10
K. TownsK. TownsC,37,9-12,1-4,3-3,1,5,6,4,0,2,6,4,22,+22
P. BeverleyP. BeverleyPG,34,5-12,0-5,4-4,2,4,6,7,1,3,3,5,14,+16
D. RussellD. RussellPG,34,6-15,1-6,4-4,1,3,4,7,2,1,2,2,17,+16
T. PrinceT. PrincePF,15,2-4,1-3,0-0,0,0,0,0,1,0,1,1,5,-10
J. McDanielsJ. McDanielsPF,20,3-5,1-1,0-1,1,2,3,0,1,0,2,0,7,+4
N. KnightN. KnightF,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
N. ReidN. ReidC,13,3-4,1-2,1-2,1,1,2,0,0,2,0,2,8,-13
J. McLaughlinJ. McLaughlinPG,3,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0,-1
M. BeasleyM. BeasleySG,18,1-5,1-5,1-2,0,2,2,0,1,0,0,2,4,-5
