POR,CHI,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,32,3-4,3-4,2-2,0,7,7,2,2,0,0,3,11,-10
N. PowellN. PowellSF,34,7-10,5-6,3-4,1,3,4,1,0,0,3,1,22,-15
J. NurkicJ. NurkicC,26,3-5,1-1,4-6,1,3,4,1,0,0,4,1,11,-12
C. McCollumC. McCollumSG,36,13-23,2-7,1-1,1,4,5,4,0,0,1,1,29,-13
A. SimonsA. SimonsSG,33,7-18,5-10,2-3,0,3,3,6,1,0,2,0,21,-9
T. WatfordT. WatfordPF,22,5-6,0-1,0-0,0,2,2,2,0,3,0,3,10,-2
G. Brown IIIG. Brown IIIPF,4,2-2,0-0,0-0,0,0,0,0,0,0,0,0,4,+4
T. SnellT. SnellSF,15,0-2,0-1,0-0,0,3,3,0,0,0,0,1,0,-7
K. BlevinsK. BlevinsSF,4,0-0,0-0,0-0,0,0,0,1,0,0,2,0,0,+4
D. Smith Jr.D. Smith Jr.PG,15,0-2,0-0,0-0,1,4,5,5,0,0,0,0,0,-5
B. McLemoreB. McLemoreSG,19,3-11,2-9,0-0,1,2,3,1,1,0,0,2,8,-5
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,34,9-13,1-1,4-4,0,4,4,10,2,0,1,0,23,+16
J. GreenJ. GreenSF,24,6-9,2-5,2-2,1,2,3,1,1,1,0,3,16,+15
N. VucevicN. VucevicC,32,11-15,1-2,1-1,1,13,14,3,1,1,1,2,24,+9
Z. LaVineZ. LaVineSG,33,7-18,3-9,3-4,0,2,2,4,1,1,0,2,20,+7
A. DosunmuA. DosunmuSG,34,2-3,1-1,2-2,0,6,6,11,2,0,3,2,7,+12
A. McKinnieA. McKinnieF,1,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,-2
M. HillM. HillF,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-2
T. Brown Jr.T. Brown Jr.SF,18,1-3,1-2,0-0,1,2,3,1,1,0,1,4,3,-4
T. BradleyT. BradleyC,16,5-7,0-0,0-0,3,3,6,0,2,0,0,0,10,+5
C. WhiteC. WhitePG,31,5-12,3-7,5-5,1,2,3,6,0,0,1,1,18,+4
M. ThomasM. ThomasSG,17,4-8,1-4,0-0,1,1,2,0,0,0,0,2,9,+10
