BKN,DET,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,37,12-27,2-6,3-4,0,10,10,5,0,1,3,0,29,+20
B. GriffinB. GriffinPF,27,5-8,1-4,2-2,1,4,5,3,1,0,0,6,13,+22
J. HarrisJ. HarrisSF,33,3-6,1-4,0-0,0,5,5,2,0,0,0,1,7,+15
B. BrownB. BrownSF,26,4-6,2-3,0-0,0,1,1,0,0,0,1,2,10,+18
J. HardenJ. HardenSG,36,3-10,3-5,4-4,0,10,10,10,2,1,9,4,13,+15
P. MillsapP. MillsapPF,12,0-3,0-0,0-0,1,3,4,0,0,0,2,3,0,-12
L. AldridgeL. AldridgeC,21,6-9,0-0,4-4,1,4,5,0,0,1,0,3,16,-16
P. MillsP. MillsPG,21,2-8,1-4,0-0,0,0,0,4,0,0,1,0,5,-12
J. CarterJ. CarterPG,10,0-2,0-0,0-0,0,2,2,0,0,1,0,0,0,-10
D. BembryD. BembrySG,16,1-1,1-1,0-0,1,2,3,1,0,0,0,2,3,-10
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,39,0-9,0-4,5-6,0,4,4,4,0,2,3,0,5,-12
S. BeyS. BeySF,31,5-13,2-5,0-0,0,1,1,3,4,0,3,2,12,-19
I. StewartI. StewartC,23,4-5,0-0,0-0,1,8,9,0,1,2,0,4,8,0
C. CunninghamC. CunninghamPG,30,6-17,3-7,2-2,0,4,4,2,1,0,6,4,17,-16
J. JacksonJ. JacksonSG,31,3-10,0-3,1-1,0,3,3,1,3,0,1,4,7,-14
K. OlynykK. OlynykPF,25,5-11,2-4,2-4,2,8,10,2,1,1,0,2,14,-6
T. LylesT. LylesPF,11,1-4,0-1,3-5,4,3,7,0,0,0,0,1,5,+13
C. JosephC. JosephPG,30,5-8,2-4,0-0,0,3,3,5,0,0,0,4,12,+9
F. JacksonF. JacksonPG,16,4-10,2-6,0-0,0,2,2,0,1,1,0,1,10,+11
R. McGruderR. McGruderG,4,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+4
