ORL,IND,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,30,7-13,1-3,2-2,1,3,4,2,0,0,3,2,17,-11
W. Carter Jr.W. Carter Jr.C,34,7-13,0-2,5-5,3,15,18,2,1,1,3,3,19,-3
M. BambaM. BambaC,15,2-4,0-2,3-3,1,3,4,0,0,2,0,1,7,-7
C. AnthonyC. AnthonyPG,36,2-15,2-7,9-10,1,5,6,8,1,0,3,3,15,+5
J. SuggsJ. SuggsSG,33,6-16,0-5,0-0,1,3,4,8,1,0,2,4,12,-2
C. OkekeC. OkekePF,25,3-6,1-3,1-2,0,4,4,2,0,0,0,2,8,+3
A. SchofieldA. SchofieldSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
R. LopezR. LopezC,5,3-4,0-0,0-0,0,3,3,0,0,0,1,2,6,0
M. WagnerM. WagnerC,9,4-5,0-0,0-0,1,2,3,1,0,0,0,1,8,+2
T. RossT. RossSG,19,2-4,1-2,0-0,0,3,3,1,0,0,0,0,5,+13
G. HarrisG. HarrisSG,32,6-15,6-11,4-4,1,2,3,5,2,0,0,2,22,+5
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
I. JacksonI. JacksonF,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
J. HolidayJ. HolidaySF,34,5-10,3-4,0-0,0,4,4,3,1,0,1,1,13,+6
T. CraigT. CraigSF,37,8-16,5-9,1-3,1,4,5,3,1,0,2,3,22,0
C. LeVertC. LeVertSG,35,10-24,1-6,5-8,0,5,5,5,2,1,2,2,26,-7
C. DuarteC. DuarteSG,32,3-11,2-2,3-3,0,7,7,1,0,0,1,3,11,+6
D. Washington Jr.D. Washington Jr.PG,25,2-7,1-5,0-0,0,1,1,3,0,0,0,2,5,-9
J. LambJ. LambSG,15,1-5,0-1,1-2,0,1,1,1,1,0,0,0,3,-12
T. TaylorT. TaylorSG,37,10-15,1-2,3-4,6,10,16,3,1,0,1,6,24,-2
L. StephensonL. StephensonG,16,5-7,1-1,3-3,0,3,3,6,1,0,1,2,14,+7
K. SykesK. SykesG,9,0-3,0-2,0-0,0,4,4,0,0,0,0,0,0,+6
