ORL,ATL,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,35,7-14,2-3,3-5,1,4,5,3,0,1,3,3,19,-19
W. Carter Jr.W. Carter Jr.C,34,6-8,3-3,0-0,2,7,9,2,1,1,3,3,15,-14
M. BambaM. BambaC,30,2-10,1-6,0-0,2,6,8,4,3,2,0,5,5,-11
C. AnthonyC. AnthonyPG,36,11-19,4-8,3-4,2,1,3,11,2,0,6,2,29,-8
G. HarrisG. HarrisSG,30,3-8,2-4,0-0,1,0,1,2,1,0,0,4,8,-1
C. OkekeC. OkekePF,25,3-10,0-4,1-1,3,3,6,1,0,0,0,4,7,-8
M. WagnerM. WagnerC,7,1-1,0-0,0-0,0,3,3,0,0,1,0,2,2,-3
R.J. HamptonR.J. HamptonPG,15,2-5,1-2,2-4,0,5,5,5,1,0,2,2,7,-9
T. RossT. RossSG,26,8-19,3-12,0-0,0,0,0,2,0,0,2,1,19,-13
M. MulderM. MulderG,2,0-1,0-1,0-0,1,0,1,0,0,0,0,1,0,-4
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,31,6-12,0-2,11-14,0,3,3,3,2,2,0,4,23,+2
C. CapelaC. CapelaC,34,8-9,0-0,4-6,7,9,16,3,3,2,1,1,20,+12
T. YoungT. YoungPG,30,9-21,3-7,2-4,0,4,4,6,1,0,5,4,23,+18
B. BogdanovicB. BogdanovicSG,29,7-11,4-8,2-4,0,1,1,4,1,0,1,1,20,+15
K. HuerterK. HuerterSG,16,2-5,0-1,0-0,1,4,5,2,0,0,1,0,4,-3
D. GallinariD. GallinariPF,28,4-10,2-4,0-0,1,7,8,3,1,1,0,1,10,+16
S. HillS. HillSF,9,0-0,0-0,0-0,0,1,1,1,1,1,0,2,0,+6
C. ReddishC. ReddishSF,25,2-6,2-4,2-2,0,3,3,2,1,0,0,3,8,+9
J. JohnsonJ. JohnsonSF,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+3
S. CooperS. CooperPG,1,0-0,0-0,0-0,0,0,0,2,0,0,0,0,0,+3
L. WilliamsL. WilliamsSG,16,5-7,1-2,0-0,0,2,2,1,0,0,3,1,11,+6
D. WrightD. WrightSG,17,2-2,1-1,0-2,0,1,1,5,0,1,0,0,5,-3
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,1,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3,+3
S. MaysS. MaysSG,1,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2,+3
