SA,CHI,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,29,7-11,3-5,2-2,0,4,4,1,0,0,1,1,19,-17
K. JohnsonK. JohnsonSF,31,4-12,0-2,5-5,1,2,3,2,1,0,1,3,13,-16
J. PoeltlJ. PoeltlC,30,6-9,0-0,1-2,1,8,9,4,0,0,2,3,13,-5
D. MurrayD. MurrayPG,36,7-16,0-1,5-7,0,6,6,11,2,0,2,3,19,-10
D. VassellD. VassellSG,24,2-10,0-4,1-1,0,0,0,1,1,1,1,2,5,-4
Z. CollinsZ. CollinsPF,18,4-6,1-3,0-0,0,2,2,2,1,1,0,2,9,-6
K. Bates-DiopK. Bates-DiopSF,13,4-7,0-0,0-0,0,3,3,1,1,0,0,1,8,+8
T. JonesT. JonesPG,12,0-2,0-0,0-0,0,0,0,4,1,0,0,0,0,-1
L. Walker IVL. Walker IVSG,26,9-17,2-4,1-4,2,3,5,2,1,0,0,0,21,-7
J. PrimoJ. PrimoSG,21,1-2,0-1,0-0,0,1,1,0,1,0,0,0,2,+3
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,35,16-24,0-0,8-8,0,3,3,7,0,0,3,1,40,+15
J. GreenJ. GreenSF,35,2-6,1-2,2-2,4,5,9,1,1,0,1,3,7,+7
N. VucevicN. VucevicC,36,12-24,1-7,0-0,0,16,16,5,0,1,5,2,25,+18
C. WhiteC. WhitePG,34,6-11,5-6,7-8,0,5,5,6,0,0,1,4,24,+19
A. DosunmuA. DosunmuSG,37,5-9,1-4,1-2,1,2,3,4,1,1,0,6,12,+2
D. Jones Jr.D. Jones Jr.SF,22,2-7,0-1,0-1,4,3,7,1,0,0,2,1,4,+2
T. Brown Jr.T. Brown Jr.SF,31,3-5,2-3,0-0,0,6,6,1,1,0,1,2,8,+1
T. BradleyT. BradleyC,4,0-1,0-0,0-0,1,3,4,0,0,1,2,0,0,-9
M. ThomasM. ThomasSG,6,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,0
