IND,MIL,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,35,6-10,0-2,4-4,6,8,14,5,1,0,5,1,16,-20
M. TurnerM. TurnerC,30,5-12,1-5,2-2,1,4,5,3,2,5,3,1,13,-8
M. BrogdonM. BrogdonPG,30,4-10,3-6,1-2,0,5,5,5,0,0,2,3,12,-13
C. LeVertC. LeVertSG,32,6-13,2-5,2-2,0,0,0,4,1,0,2,2,16,-18
C. DuarteC. DuarteSG,26,4-9,2-7,0-0,0,3,3,0,0,1,2,1,10,-14
I. JacksonI. JacksonF,3,1-2,0-0,0-0,1,1,2,0,0,0,0,0,2,+5
J. HolidayJ. HolidaySF,20,2-5,1-3,0-0,0,2,2,2,1,0,0,2,5,-4
O. BrissettO. BrissettSF,23,4-9,0-4,0-0,1,4,5,0,1,0,2,0,8,-5
B. WanamakerB. WanamakerPG,17,2-5,0-2,1-1,1,3,4,5,0,0,1,4,5,+4
J. LambJ. LambSG,3,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3,+5
K. MartinK. MartinSG,21,4-6,1-2,0-0,1,4,5,0,0,0,1,2,9,-7
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. NworaJ. NworaSF,27,7-15,1-5,0-0,0,6,6,1,3,1,1,0,15,+21
B. PortisB. PortisC,28,8-16,2-3,2-2,3,6,9,3,1,0,0,1,20,+5
J. HolidayJ. HolidayPG,33,12-18,1-2,1-4,2,2,4,14,1,0,2,1,26,+19
P. ConnaughtonP. ConnaughtonSG,31,7-9,4-5,2-2,0,2,2,0,0,0,0,2,20,+19
G. AllenG. AllenSG,30,2-13,1-6,1-1,0,4,4,1,1,1,1,1,6,+10
S. MamukelashviliS. MamukelashviliPF,16,1-4,1-2,0-0,2,2,4,1,1,0,0,1,3,-9
T. AntetokounmpoT. AntetokounmpoSF,21,0-3,0-0,2-2,1,3,4,2,2,1,0,3,2,+14
G. HillG. HillPG,21,2-5,1-3,4-4,1,1,2,3,0,0,4,0,9,+7
R. HoodR. HoodSG,20,3-5,2-2,0-0,1,1,2,0,1,0,0,1,8,-6
J. SmartJ. SmartG,13,2-2,1-1,0-0,0,1,1,0,0,0,0,1,5,-5
