DAL,NO,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,37,5-6,4-5,0-0,0,3,3,0,3,0,0,3,14,+19
D. PowellD. PowellC,24,3-4,0-0,2-3,3,2,5,0,0,1,0,3,8,-11
J. BrunsonJ. BrunsonPG,37,8-13,3-4,4-4,0,1,1,6,0,0,2,3,23,-9
L. DoncicL. DoncicPG,38,17-35,7-14,8-12,1,14,15,8,0,1,5,3,49,+21
J. GreenJ. GreenSG,25,0-2,0-2,0-0,0,3,3,2,0,1,0,2,0,-5
M. KleberM. KleberPF,26,7-10,3-5,3-4,2,2,4,0,1,1,1,3,20,+11
D. BertansD. BertansSF,17,1-7,1-7,0-0,0,1,1,1,0,0,0,2,3,-2
S. BrownS. BrownSF,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,+2
S. DinwiddieS. DinwiddiePG,31,3-5,1-3,1-2,1,4,5,1,1,0,0,2,8,+9
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,35,6-21,0-4,0-1,1,4,5,8,1,0,1,1,12,-11
H. JonesH. JonesSF,33,3-8,0-1,3-3,3,3,6,3,0,0,4,4,9,+13
J. ValanciunasJ. ValanciunasC,34,8-13,0-2,0-0,4,14,18,4,1,0,0,3,16,+10
J. HayesJ. HayesC,26,6-9,0-0,6-7,4,2,6,0,1,0,1,5,18,-19
C. McCollumC. McCollumSG,40,14-26,7-10,3-5,2,0,2,5,2,0,4,2,38,+4
G. ClarkG. ClarkF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
G. TempleG. TempleSF,18,1-3,0-2,0-2,1,1,2,0,1,0,1,0,2,-23
T. SnellT. SnellSF,29,4-6,3-5,0-0,1,3,4,1,1,0,1,1,11,0
D. GrahamD. GrahamPG,25,4-6,2-4,2-3,1,4,5,1,0,0,1,2,12,-6
