PHI,BKN,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,37,4-14,0-1,1-2,2,4,6,6,0,0,0,2,9,+7
J. EmbiidJ. EmbiidC,32,11-23,3-5,9-12,2,5,7,1,3,1,2,1,34,0
T. MaxeyT. MaxeyPG,33,10-18,5-8,0-0,2,5,7,4,0,0,0,3,25,+6
S. CurryS. CurrySG,34,6-13,2-6,3-3,0,3,3,6,2,0,2,0,17,+3
M. ThybulleM. ThybulleSG,39,3-5,0-2,0-0,2,2,4,1,3,2,0,5,6,-9
G. NiangG. NiangSF,19,3-9,3-6,0-0,1,3,4,0,0,0,0,4,9,+15
A. DrummondA. DrummondC,16,5-8,0-0,0-1,5,5,10,1,1,1,2,2,10,+8
S. MiltonS. MiltonSG,11,0-6,0-1,0-0,0,1,1,1,1,0,1,1,0,+1
F. KorkmazF. KorkmazSG,18,0-4,0-3,0-2,0,1,1,2,0,0,0,2,0,+9
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,38,13-24,3-8,4-6,0,6,6,4,0,1,4,2,33,-9
N. ClaxtonN. ClaxtonPF,33,5-9,0-0,0-0,4,5,9,2,1,2,1,4,10,-3
L. AldridgeL. AldridgeC,27,4-10,1-3,3-3,3,5,8,0,0,2,1,5,12,+11
P. MillsP. MillsPG,34,2-10,1-8,0-0,1,2,3,1,0,1,2,1,5,-5
J. HardenJ. HardenSG,40,9-20,1-5,14-18,3,11,14,10,2,0,6,3,33,-3
B. GriffinB. GriffinPF,10,1-3,1-2,0-0,1,2,3,1,0,0,0,2,3,-13
J. JohnsonJ. JohnsonPF,22,2-2,0-0,0-0,0,1,1,0,0,1,2,1,4,-12
B. BrownB. BrownSF,16,0-2,0-1,0-0,0,4,4,1,0,1,1,2,0,+5
D. BembryD. BembrySG,16,0-0,0-0,0-0,0,1,1,2,1,1,0,2,0,-13
C. ThomasC. ThomasSG,4,1-1,0-0,0-0,0,3,3,0,0,0,0,0,2,+2
