DEN,NY,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,25,4-7,1-2,2-2,0,5,5,2,2,1,3,3,11,+9
A. GordonA. GordonPF,25,2-4,1-1,0-0,1,1,2,1,3,1,2,4,5,-1
W. BartonW. BartonSF,31,5-13,3-9,0-0,1,5,6,6,0,0,0,3,13,+6
N. JokicN. JokicC,27,14-19,3-7,1-1,3,8,11,5,0,0,4,0,32,+12
M. MorrisM. MorrisPG,26,4-8,1-2,0-0,0,2,2,5,1,0,0,0,9,+6
Ja. GreenJa. GreenPF,18,2-6,1-5,0-0,0,3,3,3,1,2,0,1,5,+8
Z. NnajiZ. NnajiPF,34,7-13,5-9,2-2,2,6,8,0,1,0,0,5,21,+22
V. CancarV. CancarSF,3,0-2,0-0,0-0,0,1,1,0,0,0,0,0,0,-6
F. CampazzoF. CampazzoPG,27,3-8,2-5,0-0,1,2,3,4,0,0,3,2,8,+9
D. ReedD. ReedSG,24,3-4,3-3,0-0,0,1,1,4,2,1,1,1,9,+5
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,35,9-18,2-7,4-5,2,5,7,8,0,0,1,1,24,-2
M. RobinsonM. RobinsonC,22,2-5,0-0,0-1,4,2,6,1,1,2,0,2,4,-4
A. BurksA. BurksSG,27,2-6,2-3,5-6,0,1,1,0,2,0,0,1,11,-10
E. FournierE. FournierSG,36,6-14,3-8,0-0,0,3,3,5,1,0,2,2,15,-4
R. BarrettR. BarrettSG,25,5-13,1-7,2-2,1,3,4,1,0,1,1,0,13,-17
O. ToppinO. ToppinPF,20,2-8,1-3,2-2,4,4,8,0,1,0,1,1,7,+2
N. NoelN. NoelC,19,1-3,0-0,3-4,2,3,5,1,2,0,0,0,5,-24
D. RoseD. RosePG,24,5-10,1-5,0-0,2,2,4,4,0,0,4,0,11,-2
I. QuickleyI. QuickleySG,20,1-7,0-3,1-1,1,0,1,1,0,0,2,3,3,-18
Q. GrimesQ. GrimesSG,12,2-4,2-4,0-0,0,1,1,2,0,0,0,2,6,+9
