CHI,GS,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,36,4-13,1-3,9-10,1,1,2,5,1,0,2,3,18,-13
J. GreenJ. GreenSF,16,1-5,0-3,1-2,0,4,4,0,0,0,1,3,3,-8
T. BradleyT. BradleyC,14,1-3,0-0,1-2,1,4,5,1,0,0,1,1,3,-13
L. BallL. BallPG,37,2-11,1-7,0-0,0,3,3,3,4,1,2,0,5,-18
Z. LaVineZ. LaVineSG,34,10-17,2-4,1-2,0,6,6,0,1,0,7,2,23,-19
T. CookT. CookF,12,2-3,0-0,2-2,0,2,2,2,0,0,1,1,6,-2
A. JohnsonA. JohnsonF,21,4-8,0-1,1-2,3,4,7,0,1,0,1,0,9,-8
D. Jones Jr.D. Jones Jr.SF,21,3-3,1-1,2-2,2,4,6,1,1,0,1,1,9,-8
T. Brown Jr.T. Brown Jr.SF,4,2-2,1-1,0-0,0,0,0,0,0,0,1,0,5,-3
A. CarusoA. CarusoSG,25,2-5,0-3,0-0,0,3,3,5,1,0,1,4,4,-16
M. ThomasM. ThomasSG,4,1-2,0-1,0-0,0,0,0,0,0,1,0,0,2,-3
A. DosunmuA. DosunmuSG,16,2-6,2-3,0-0,0,0,0,1,0,0,2,1,6,-19
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,28,4-6,1-1,0-0,1,8,9,7,1,0,2,3,9,+10
A. WigginsA. WigginsSF,29,5-15,0-4,5-7,3,4,7,2,2,1,1,1,15,+13
K. LooneyK. LooneyC,20,1-5,0-0,2-2,3,7,10,1,0,0,0,0,4,+14
S. CurryS. CurryPG,34,15-24,9-17,1-1,0,4,4,5,1,1,6,1,40,+31
J. PooleJ. PooleSG,32,5-12,2-9,2-2,0,1,1,2,3,0,4,2,14,+8
N. BjelicaN. BjelicaPF,16,2-7,2-5,0-0,1,2,3,4,1,0,2,1,6,+10
J. KumingaJ. KumingaPF,16,4-6,0-1,0-0,0,1,1,1,0,0,0,3,8,+7
A. IguodalaA. IguodalaF,18,3-4,0-1,2-2,0,1,1,3,1,1,0,0,8,+19
O. Porter Jr.O. Porter Jr.SF,15,2-5,1-4,0-0,2,1,3,1,2,0,1,0,5,0
J. Toscano-AndersonJ. Toscano-AndersonSF,4,0-1,0-0,0-0,0,2,2,1,1,0,0,0,0,+3
G. Payton IIG. Payton IISG,21,3-6,0-3,2-2,2,3,5,0,3,0,0,3,8,+16
M. MoodyM. MoodySG,6,1-2,0-1,0-0,0,1,1,0,0,0,0,1,2,-1
