OKC,CHA,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,24,5-8,2-4,0-0,1,10,11,2,2,0,0,0,12,-7
L. DortL. DortSF,29,1-7,1-4,0-0,0,3,3,1,0,0,3,2,3,-10
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,33,10-23,1-3,8-9,2,3,5,6,1,1,1,3,29,-10
A. WigginsA. WigginsSG,27,2-8,0-2,1-2,3,3,6,1,2,0,1,3,5,-3
J. GiddeyJ. GiddeySG,33,10-17,1-4,0-0,3,6,9,3,0,0,1,1,21,-2
M. DiakiteM. DiakitePF,12,1-2,0-0,0-0,1,3,4,0,0,0,1,3,2,-1
D. BazleyD. BazleyPF,20,2-8,1-7,2-2,0,3,3,0,0,1,1,0,7,-23
K. WilliamsK. WilliamsSF,16,2-7,2-4,1-2,4,2,6,3,0,0,1,1,7,-18
M. MuscalaM. MuscalaC,12,1-4,1-3,0-0,0,3,3,2,0,0,0,2,3,-12
T. MannT. MannPG,15,2-6,2-6,0-0,0,0,0,0,1,0,0,3,6,-15
T. JeromeT. JeromeSG,19,1-8,1-7,0-0,1,1,2,2,0,0,2,3,3,-14
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,30,6-11,3-5,1-1,2,5,7,4,1,0,1,1,16,+11
M. BridgesM. BridgesSF,32,9-18,3-7,1-2,2,12,14,4,2,2,4,1,22,+14
M. PlumleeM. PlumleeC,17,4-4,0-0,0-0,1,5,6,2,1,0,2,2,8,+3
L. BallL. BallPG,26,4-12,2-6,0-0,4,5,9,8,0,1,1,3,10,+1
T. RozierT. RozierSG,31,8-17,3-11,5-6,0,5,5,9,0,0,2,1,24,+24
J. McDanielsJ. McDanielsPF,6,1-3,0-0,0-0,0,1,1,0,0,0,1,1,2,+4
P.J. WashingtonP.J. WashingtonPF,27,6-10,6-10,2-2,1,5,6,0,0,2,0,2,20,+20
K. JonesK. JonesPF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-1
J. ThorJ. ThorPF,4,0-2,0-1,2-2,1,2,3,1,0,0,0,0,2,0
C. MartinC. MartinSF,28,2-6,0-3,0-0,2,2,4,5,1,0,1,2,4,+14
N. RichardsN. RichardsC,4,0-0,0-0,0-0,0,2,2,0,0,0,0,0,0,0
V. Carey Jr.V. Carey Jr.C,3,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1,+1
K. Oubre Jr.K. Oubre Jr.SG,21,3-14,0-6,2-5,3,2,5,0,3,0,0,4,8,+25
J. BouknightJ. BouknightSG,7,2-2,0-0,0-0,0,0,0,1,0,0,0,0,4,-1
