MIL,MIA,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,33,4-13,0-2,7-12,1,5,6,4,1,1,3,3,15,-11
K. MiddletonK. MiddletonSF,35,5-13,4-8,6-6,3,3,6,4,0,0,6,4,20,-15
B. PortisB. PortisC,30,7-13,1-3,3-4,4,3,7,0,2,2,3,3,18,-17
J. HolidayJ. HolidayPG,37,12-17,3-7,0-0,0,4,4,4,2,1,4,4,27,-11
G. AllenG. AllenSG,25,3-9,2-7,0-0,0,4,4,1,0,0,0,0,8,-14
D. CousinsD. CousinsC,13,0-2,0-2,0-0,1,5,6,2,1,0,2,2,0,+9
W. MatthewsW. MatthewsSG,12,1-3,0-1,0-0,0,0,0,1,0,0,0,1,2,-1
P. ConnaughtonP. ConnaughtonSG,31,2-8,1-5,1-2,0,2,2,0,2,0,0,2,6,+7
R. HoodR. HoodSG,13,1-2,0-0,1-1,2,0,2,0,2,0,0,0,3,+3
J. SmartJ. SmartG,11,1-5,1-4,2-2,1,3,4,2,1,0,0,1,5,+5
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,35,5-9,2-4,3-4,1,6,7,8,2,0,1,4,15,+10
C. MartinC. MartinSF,34,9-12,6-8,4-4,2,6,8,3,0,2,1,3,28,+2
D. DedmonD. DedmonC,13,1-2,0-0,0-0,2,7,9,0,0,0,1,1,2,+1
K. LowryK. LowryPG,39,9-21,4-13,0-0,1,1,2,13,1,0,6,2,22,+8
D. RobinsonD. RobinsonSG,21,2-6,2-5,0-0,0,2,2,0,0,0,1,2,6,+1
K. OkpalaK. OkpalaSF,32,4-5,2-2,0-0,0,9,9,2,1,2,1,3,10,+23
O. YurtsevenO. YurtsevenC,4,1-1,0-0,0-0,0,0,0,0,0,0,2,2,2,-7
G. VincentG. VincentPG,15,1-4,1-4,0-0,0,1,1,3,1,1,0,3,3,+11
T. HerroT. HerroPG,28,3-9,1-4,2-2,0,2,2,3,1,1,7,0,9,-19
M. StrusM. StrusSG,19,5-8,4-7,2-2,0,2,2,0,0,0,0,3,16,+15
