WSH,DET,2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,39,8-18,4-10,6-7,4,3,7,4,1,0,3,2,26,+2
D. GaffordD. GaffordC,27,2-4,0-0,3-4,4,6,10,2,0,6,1,2,7,-4
S. DinwiddieS. DinwiddiePG,35,3-9,2-5,4-4,1,5,6,7,2,0,2,3,12,+2
B. BealB. BealSG,43,10-19,0-2,5-8,2,4,6,3,1,0,4,4,25,-2
K. Caldwell-PopeK. Caldwell-PopeSG,35,5-13,3-8,0-0,0,3,3,2,1,0,1,0,13,-6
A. GillA. GillPF,8,1-1,0-0,2-2,1,1,2,1,0,0,1,2,4,+11
D. BertansD. BertansSF,11,1-1,1-1,3-3,0,1,1,2,0,1,1,2,6,-4
D. AvdijaD. AvdijaSF,21,4-9,2-4,0-0,1,5,6,0,0,1,1,3,10,+14
M. HarrellM. HarrellC,18,2-5,0-0,0-0,0,2,2,0,0,0,1,3,4,-4
R. NetoR. NetoPG,24,5-8,0-2,0-0,0,2,2,5,1,0,1,0,10,+12
A. HolidayA. HolidayPG,4,1-1,0-0,0-0,0,0,0,1,0,0,1,0,2,-6
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,39,6-16,2-2,14-15,1,4,5,3,2,1,3,3,28,-2
S. BeyS. BeySF,22,3-6,2-4,0-2,0,4,4,2,1,0,4,1,8,-13
I. StewartI. StewartC,30,5-6,0-0,1-2,3,7,10,3,1,1,2,5,11,+5
C. CunninghamC. CunninghamPG,37,8-20,1-4,4-4,2,2,4,3,2,0,3,4,21,-4
K. HayesK. HayesPG,21,1-4,0-0,2-2,0,1,1,1,0,0,0,1,4,-14
T. LylesT. LylesPF,23,1-5,0-1,2-2,1,5,6,1,0,0,0,3,4,-8
C. JosephC. JosephPG,18,0-0,0-0,2-2,0,3,3,5,1,0,3,2,2,+1
F. JacksonF. JacksonPG,31,6-9,5-7,2-2,0,2,2,1,1,0,0,1,19,+10
J. JacksonJ. JacksonSG,14,3-6,1-3,0-0,0,0,0,2,0,1,0,1,7,-1
H. DialloH. DialloSG,29,4-7,2-3,2-4,0,2,2,1,1,1,0,5,12,+11
