TOR,IND,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. AchiuwaP. AchiuwaPF,17,2-9,0-2,0-0,0,3,3,1,0,1,2,3,4,-2
O. AnunobyO. AnunobySF,38,6-13,3-7,0-0,2,3,5,5,1,1,1,1,15,+2
S. BarnesS. BarnesSF,35,9-17,0-1,3-6,2,10,12,1,1,0,1,2,21,+1
F. VanVleetF. VanVleetSG,39,6-14,2-7,2-3,0,6,6,4,2,1,4,2,16,+9
G. Trent Jr.G. Trent Jr.SG,23,3-11,2-5,0-0,0,3,3,1,2,0,3,1,8,-6
C. BoucherC. BoucherPF,18,3-9,2-5,0-0,2,4,6,0,0,1,0,4,8,-1
K. BirchK. BirchC,29,3-5,0-0,1-1,3,3,6,2,1,0,0,1,7,+6
M. FlynnM. FlynnPG,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+1
D. BantonD. BantonPG,17,1-4,0-1,0-0,1,1,2,2,1,0,3,1,2,-3
S. MykhailiukS. MykhailiukSG,22,6-10,2-4,2-2,2,2,4,2,0,0,1,2,16,+8
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,40,8-18,1-7,5-6,6,8,14,2,3,0,2,5,22,-8
M. TurnerM. TurnerC,36,3-6,2-5,2-4,1,10,11,4,0,5,1,1,10,+3
T.J. McConnellT.J. McConnellPG,35,3-5,0-1,0-0,0,3,3,7,0,0,3,1,6,-3
C. LeVertC. LeVertSG,16,6-10,1-3,2-4,0,1,1,2,2,0,2,1,15,-2
C. DuarteC. DuarteSG,32,5-11,2-6,0-0,1,5,6,6,1,0,5,1,12,0
J. HolidayJ. HolidaySF,32,6-15,4-13,0-0,0,2,2,1,0,0,2,2,16,+6
T. CraigT. CraigSF,8,0-1,0-1,0-0,0,0,0,1,0,1,1,0,0,-1
O. BrissettO. BrissettSF,8,1-4,0-1,0-0,0,0,0,0,1,1,0,1,2,-3
G. BitadzeG. BitadzeC,10,0-3,0-1,0-0,0,2,2,1,0,2,1,3,0,-1
B. WanamakerB. WanamakerPG,10,0-2,0-0,0-0,0,1,1,0,0,1,1,1,0,-3
J. LambJ. LambSG,14,3-6,3-5,2-2,0,0,0,1,1,0,1,1,11,-3
