GS,MIL,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. WigginsA. WigginsSF,28,6-11,2-5,2-2,0,2,2,1,0,1,2,1,16,-15
K. LooneyK. LooneyC,15,2-5,0-0,3-6,4,3,7,1,0,1,0,4,7,-3
S. CurryS. CurryPG,29,4-11,2-6,2-2,0,8,8,4,2,0,4,0,12,-25
K. ThompsonK. ThompsonSG,21,3-11,2-7,3-3,1,1,2,1,1,0,1,1,11,-8
G. Payton IIG. Payton IISG,5,0-1,0-1,0-0,0,1,1,2,1,0,1,1,0,-12
N. BjelicaN. BjelicaPF,15,0-7,0-4,0-0,1,0,1,3,0,0,0,0,0,-2
J. KumingaJ. KumingaPF,19,5-16,1-3,4-6,4,3,7,0,1,0,0,1,15,+6
A. IguodalaA. IguodalaF,13,1-3,0-1,0-0,1,1,2,1,0,0,1,1,2,-21
O. Porter Jr.O. Porter Jr.SF,15,3-6,2-3,0-0,0,5,5,1,1,0,0,0,8,-4
J. Toscano-AndersonJ. Toscano-AndersonSF,18,3-6,3-5,0-2,0,2,2,1,2,0,1,1,9,-12
D. LeeD. LeeSG,23,3-7,1-3,0-0,1,6,7,1,1,0,1,2,7,-12
J. PooleJ. PooleSG,24,2-7,2-7,3-3,0,3,3,0,0,0,2,2,9,+2
C. ChiozzaC. ChiozzaG,14,1-4,1-3,0-0,0,2,2,4,0,0,2,1,3,+11
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,30,11-17,0-2,8-12,2,10,12,11,0,3,5,2,30,+22
K. MiddletonK. MiddletonSF,30,7-13,5-7,4-4,0,5,5,7,1,0,2,1,23,+20
B. PortisB. PortisC,25,8-16,4-7,0-0,0,7,7,0,1,1,2,4,20,+27
W. MatthewsW. MatthewsSG,23,2-3,2-3,0-0,0,3,3,0,1,0,0,0,6,+16
G. AllenG. AllenSG,27,6-10,3-7,0-0,0,5,5,0,2,1,1,1,15,+15
S. OjeleyeS. OjeleyePF,5,1-1,1-1,0-0,0,0,0,0,1,0,0,0,3,-8
S. MamukelashviliS. MamukelashviliPF,6,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-8
T. AntetokounmpoT. AntetokounmpoSF,5,1-1,0-0,0-0,0,0,0,0,0,1,0,1,2,-8
J. NworaJ. NworaSF,20,3-10,0-4,0-2,0,7,7,1,2,0,2,1,6,-10
G. HillG. HillPG,18,0-4,0-2,0-0,1,2,3,4,0,0,1,1,0,+12
P. ConnaughtonP. ConnaughtonSG,16,1-2,1-2,0-0,1,4,5,3,0,0,0,2,3,+4
R. HoodR. HoodSG,13,1-1,1-1,0-0,0,0,0,2,0,1,0,1,3,+16
D. DiVincenzoD. DiVincenzoSG,20,2-7,1-5,0-0,1,5,6,0,1,0,3,2,5,+5
L. WiggintonL. WiggintonG,5,1-1,0-0,0-0,0,1,1,0,1,0,0,0,2,-8
