CLE,ATL,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,23,3-4,2-2,0-0,3,4,7,3,1,0,0,2,8,+9
I. OkoroI. OkoroSF,26,2-3,2-3,0-0,0,1,1,4,1,0,1,6,6,+3
J. AllenJ. AllenC,33,6-8,0-0,2-2,3,4,7,4,0,1,3,2,14,0
E. MobleyE. MobleyC,35,9-16,0-2,4-6,5,5,10,4,4,1,2,3,22,-17
D. GarlandD. GarlandPG,35,12-22,4-10,2-2,0,2,2,8,1,1,4,3,30,-2
K. LoveK. LovePF,26,7-17,5-12,2-2,2,5,7,2,0,0,1,3,21,-4
C. OsmanC. OsmanSF,14,2-5,2-5,0-0,1,1,2,0,0,0,2,2,6,-4
R. RondoR. RondoPG,19,0-1,0-1,0-0,0,3,3,3,1,0,0,0,0,-16
C. LeVertC. LeVertSG,29,4-12,1-6,0-0,0,0,0,2,0,0,0,2,9,-9
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GallinariD. GallinariPF,33,8-17,3-7,6-6,0,3,3,1,1,0,1,2,25,+7
D. HunterD. HunterSF,35,7-12,2-6,2-2,1,1,2,0,1,0,0,4,18,+3
C. CapelaC. CapelaC,31,2-5,0-0,1-2,1,6,7,3,0,2,2,2,5,+2
T. YoungT. YoungPG,35,13-22,4-7,11-13,0,3,3,9,1,0,4,0,41,+5
K. HuerterK. HuerterSG,31,4-8,3-5,2-2,1,1,2,3,1,1,0,4,13,0
O. OkongwuO. OkongwuPF,16,3-4,0-0,2-2,2,1,3,0,0,1,1,2,8,+6
L. WilliamsL. WilliamsSG,13,2-2,0-0,0-0,0,1,1,2,0,0,1,0,4,+3
B. BogdanovicB. BogdanovicSG,29,4-8,2-6,0-0,0,7,7,3,4,0,2,2,10,+6
D. WrightD. WrightSG,17,0-2,0-2,0-0,2,5,7,4,1,0,0,2,0,+8
