DAL,IND,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,38,1-3,0-1,2-2,1,5,6,1,1,0,2,1,4,+1
R. BullockR. BullockSF,21,0-2,0-2,0-0,0,1,1,0,0,0,1,0,0,-11
D. PowellD. PowellC,22,1-1,0-0,0-1,3,2,5,2,0,1,2,3,2,-3
K. PorzingisK. PorzingisC,31,9-17,2-6,2-2,2,0,2,2,0,0,0,3,22,-21
L. DoncicL. DoncicPG,37,11-25,1-8,4-4,2,7,9,9,1,1,3,4,27,-9
M. KleberM. KleberPF,13,0-3,0-2,2-2,0,2,2,1,0,0,0,2,2,-10
T. Hardaway Jr.T. Hardaway Jr.SF,30,7-15,1-9,0-0,1,3,4,2,3,0,2,1,15,-2
M. BrownM. BrownC,9,2-3,0-0,1-1,0,1,1,0,0,0,0,1,5,+7
J. BrunsonJ. BrunsonPG,31,7-12,0-1,0-0,2,4,6,1,2,0,2,1,14,-14
F. NtilikinaF. NtilikinaPG,5,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,+4
J. GreenJ. GreenSG,4,1-3,0-0,0-0,1,0,1,0,0,0,0,1,2,-7
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,35,9-13,1-1,5-6,2,8,10,7,1,0,2,3,24,+23
M. TurnerM. TurnerC,37,6-11,3-7,2-2,3,7,10,0,0,1,0,4,17,+2
M. BrogdonM. BrogdonPG,37,5-15,2-9,0-0,0,2,2,8,1,0,3,2,12,+9
C. LeVertC. LeVertSG,37,11-23,4-7,0-0,3,4,7,5,2,1,2,0,26,+16
C. DuarteC. DuarteSG,25,2-10,0-5,4-4,1,3,4,2,1,0,0,0,8,-4
T. CraigT. CraigSF,2,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0,-5
O. BrissettO. BrissettSF,26,4-4,1-1,0-0,1,3,4,2,1,0,3,4,9,+12
B. WanamakerB. WanamakerPG,11,1-2,0-0,0-0,0,1,1,1,0,0,1,2,2,+4
J. LambJ. LambSG,10,0-3,0-2,0-0,0,2,2,2,1,0,0,3,0,-6
K. MartinK. MartinSG,20,3-6,2-4,0-0,2,1,3,1,0,1,0,1,8,+14
